000000001800001005040570090704900300000000600005004002070000030300802009900000000|Wednesday, 27th June 2018|4442|Tough
060000080030004000004000507000708300040106700006903000508000400000307060090000000|Wednesday, 24th February 2021|5415|Tough
000300080010000020000804003064010530200000004085060000100207000040080060090005000|Wednesday, 1st February 2017|3931|Tough
800000010000010003100604002000706030007138500080409000900302004500060000020000009|Thursday, 16th January 2014|2819|Tough
801000000050000047409000200006940000030720050000081900005000604340000090000000708|Thursday, 3rd March 2016|3596|Tough
503000209004309008000104000205000000000702000000000706040203000900601000600000804|Thursday, 6th August 2015|3386|Tough
060080000009100700000007000700040006040900080000020003090200000003006100050470020|Thursday, 10th November 2011|2133|Tough
064000030000040090009030406700016000086000140000480002501020000090050000030000970|Wednesday, 23rd October 2013|2744|Tough
001009600600000004000604800510300740000000000020001038003408000400000001006270000|Friday, 27th November 2009|1522|Diabolical
670000045020400000040070010900307400000040000003908007030050000000006080210000056|Wednesday, 25th September 2019|4897|Tough
400000005207600100005200700150800300000305000004009016001002600002003409900000001|Friday, 28th November 2008|1210|Diabolical
010000056005300900800001070001070000000659040000020700050900000003004800640000090|Wednesday, 12th August 2020|5219|Tough
000400200900057008003000750700026400100000000006340005020000500500970006001002000|Thursday, 14th April 2016|3638|Tough
000005004000080000095102000204000500708000006006000807000697010000050000400200003|Wednesday, 1st August 2018|4477|Tough
000015940000300008001000600100060002000209000200070004005000000308007000019520800|Friday, 28th May 2010|1678|Diabolical
000008010098030000001004900050009130000000000073600000007200400010070380030100050|Thursday, 27th March 2014|2889|Tough
008600100150009070000008005040000000092061000000000030900800000030500064006003800|Thursday, 14th June 2012|2319|Tough
000000200040050070503200000200604000900000001000907003300009405090060010001000000|Wednesday, 29th November 2017|4232|Tough
000080007400000010800207005020700400000090001006012050500306009030000006100020000|Saturday, 4th June 2016|3689|Tough
010000000007500800000492005100000740008040900053000008700654300000001600000000090|Saturday, 10th July 2021|5551|Tough
070000800500600007000070006010005070400093005060200080300080000100004002009000410|Saturday, 23rd April 2016|3647|Tough
900400068030000700050080000006500000008060400000008100000090070009030010370001005|Saturday, 17th October 2015|3458|Tough
200650000040010000076003400000300200610090038005002000001000390000000070000021006|Wednesday, 23rd November 2016|3861|Tough
000028000005003400040005098070000000001000950300000080600100032008900700000540000|Friday, 29th November 2013|2776|Diabolical
000801000000000102500400070050100760000080000047002050070009035601000900000607000|Thursday, 6th January 2011|1869|Tough
000021080051009070804000009000000000500903006000080000006000702010600340070140000|Saturday, 8th February 2020|5033|Tough
000250008040078000000006590076000000080000910000000320007300000050700040300062000|Saturday, 1st February 2020|5026|Tough
002000010090736080004900000900060000010000070000020004000051600080670090040090700|Thursday, 12th June 2014|2966|Tough
005270300000000000381000090800002046700080009410900008030000425000000000006058900|Wednesday, 3rd May 2017|4022|Tough
000005010030010004000742903020400000006080700000003020107534000600070030050800000|Wednesday, 21st January 2009|1259|Tough
040001020800009503005000010038020100000060000006080350020000900301200004080400070|Wednesday, 26th September 2012|2408|Tough
090108540021004300000000000000306200050000000003742000000000000008600130072503080|Thursday, 7th January 2010|1557|Tough
005072900090060051800000002000650700003000500006034000300000007970010080008290100|Saturday, 19th September 2015|3430|Tough
000000080700008030002063709000001000146000900000500000907200800030600004080100000|Wednesday, 4th November 2009|1502|Tough
950000208023000650000500000807019000000000000000740809000002000042000130536000080|Thursday, 18th January 2018|4282|Tough
000000008400375900000900000100004206070000030000000001000008000007061005520000003|Wednesday, 2nd September 2009|1448|Tough
009000200100000708000090004000031060407000502080070000600040070002000000003000105|Thursday, 16th June 2016|3701|Tough
378000504000800900000000610000003000209000307000701000094050000001008000502000489|Thursday, 16th July 2020|5192|Tough
010790040094000720300000000002905800000040000005301600000000003071000260060084070|Thursday, 5th October 2017|4177|Tough
041000050600000000700000308870029060000604000060130094518000007000000009090000520|Friday, 3rd November 2017|4206|Diabolical
000070005907000203030008460020750000600000002000096080091000040708000100200040000|Thursday, 12th May 2011|1977|Tough
000800700040000030008065000026190040000000000001053680000340900030000060009702000|Thursday, 14th January 2016|3547|Tough
002300900009000005000050007700680003020700010400003006100040000200000160008007500|Thursday, 5th March 2020|5059|Tough
800205006070080510000300000000030681000401000169070000000000000043050090500908002|Thursday, 18th November 2021|5682|Tough
640907800030080002100000000210600070000020000090008034000000008500000020009405067|Wednesday, 15th May 2019|4764|Tough
012900000300041000040705000000000490003517200028000000000602070000130005000008960|Friday, 1st July 2016|3716|Diabolical
006803700000600000040000008300080007029700600500090001400000050000005800000904200|Friday, 23rd July 2021|5564|Diabolical
000053000008700050002004306020040500000000000060390070700200400010000600000980000|Thursday, 23rd April 2020|5108|Tough
080240000900000000705080602070564090000000000010870030609000005000000007000008040|Wednesday, 7th May 2008|1034|Tough
500000007000800400067010028005000310000907000026000700700030540003001000600200000|Friday, 12th February 2021|5403|Diabolical
089000015000400700000060200500720006803000104000008002005030000006004000140000630|Saturday, 11th May 2019|4760|Tough
001000060009080400602003000050162070000000000070590020000000248008030100020000500|Wednesday, 6th March 2013|2546|Tough
000040000027035006009006002500000048000604000908000007800400200300850190000090000|Wednesday, 6th January 2010|1556|Tough
080204000004050900010000046000060002068302710100070000890000030007030400000906020|Wednesday, 22nd February 2017|3952|Tough
050000073030801000700500000000703005010000480900608000000002001000107052280000030|Saturday, 8th December 2018|4606|Tough
000200000020810630089000010900000008002608400300000007050100200060023050000007000|Saturday, 20th July 2019|4830|Tough
030800005006004800000001090004000100800602047002000600040500006001200700600000010|Wednesday, 10th August 2011|2054|Tough
100208069000000200003060400086007000000000000000401580004070100005300000230100000|Wednesday, 4th March 2015|3231|Tough
800000000060090180070860000000405000700000093001900000000031040042080060000000008|Wednesday, 2nd December 2015|3504|Tough
007610500050090030000005207400000002000321000700000009604900000070040050009078600|Wednesday, 10th February 2021|5401|Tough
000301020500002704002000510600004309000000000403200005054000800107400003030109000|Friday, 22nd September 2017|4164|Diabolical
000000000504000060069010532600700800900302000001004005458030600030000104000000000|Thursday, 19th September 2019|4891|Tough
030010069000080400126000807010000700000807000003000050407000023008040000350000080|Thursday, 14th November 2013|2763|Tough
000800000019000530300000104020100000900608003000009086200000007054000360000900000|Thursday, 11th September 2008|1143|Tough
100709008006020000980000006000405009430000050700001000500000027000010400800907001|Friday, 2nd June 2017|4052|Diabolical
520010086080205000400000050605000070800000003010000402000000005000706030730080001|Friday, 5th March 2010|1606|Diabolical
000980002000060087000400000902000670807000209036000801000008700390010000400005000|Thursday, 25th July 2013|2667|Tough
031900000020043060509070000200030000608000004000020006000000407090350080000001650|Wednesday, 20th March 2013|2558|Tough
000000013700090005005103200400310002010000050900006000002900600300040001540000000|Wednesday, 22nd January 2020|5016|Tough
300000008000080600087001430600520009000000000200079003021900370003060200800000004|Friday, 22nd January 2016|3555|Diabolical
409030105500000000030407000700300800050000000002001003900704060000000007304090200|Thursday, 21st May 2020|5136|Tough
000109050050080004300020000709000000006304200000000708000050002800060010070401009|Wednesday, 30th March 2022|5814|Tough
009870400000100000148000300600000092001030700980000003003000264000004000002095800|Saturday, 16th June 2018|4431|Tough
507000000300020100000701000040506020006080900080109060000807000000030002001000803|Friday, 25th January 2013|2512|Diabolical
500640000028000900000009000007003008010000040304100500000500000000301650000097002|Friday, 12th May 2017|4031|Diabolical
020070000030006001690004002000000830000060000057000900100200065900000003000080010|Wednesday, 6th May 2009|1346|Tough
041008500300090006000105030050000001420000067900000080090507000500030008002800700|Wednesday, 3rd March 2010|1604|Tough
002040307000900600160000000900004006200800000600300701000000009004001000801050200|Wednesday, 6th February 2019|4666|Tough
000040000078000036009378010900001000030060050000900008040580700700000290000030000|Thursday, 6th August 2009|1425|Tough
064801000109060807000000000006500090000208000040007100000000000001020604002109530|Wednesday, 16th August 2017|4127|Tough
802340600003000000400020001700000100010608090008000006500090010000000900001037402|Saturday, 6th September 2014|3052|Tough
000000090008020704720105000040612000007000800000879010000401083406030900080000000|Wednesday, 10th October 2012|2420|Tough
003000000001300900400012708000005106070000040600000000208040001006901800000000500|Wednesday, 7th March 2012|2234|Tough
000000014000100000000809300002030080030701020050020600003257000004003000690000050|Friday, 6th January 2017|3905|Diabolical
100043005000000000004100908900007030520060074060500001405008600000000000800720009|Friday, 31st August 2018|4507|Diabolical
000804300068000004200003100080060000000201000000078060004900003903000620001702000|Friday, 19th August 2016|3765|Diabolical
006003100000800000170000304004009200017308490005600700701000026000004000009100500|Wednesday, 5th February 2020|5030|Tough
010072049000000023040030800070806900000000000004207080006010070450000000730420050|Thursday, 9th June 2016|3694|Tough
200609003000000201000700049100204508000000000706501004510006000908000000600905002|Wednesday, 3rd October 2018|4540|Tough
708000201000040000030020400200006507080105020305800006007080010000050000809000604|Wednesday, 25th February 2015|3224|Tough
000500010001040630000002000950008064007000500020600089000200000002070340060003000|Friday, 18th December 2015|3520|Diabolical
020040030000800400600070005005003100000000006007900300290000008008001000050060070|Friday, 17th April 2015|3275|Diabolical
000804000086700020750090004009000800540000072007000100800010097090007260000906000|Wednesday, 24th June 2009|1388|Tough
000053000603000501450000006001090002020040080700030600200000064105000208000180000|Friday, 15th June 2012|2320|Diabolical
000000070340008009061970080003000000002167500000000800080035120100400068030000000|Thursday, 26th December 2013|2799|Tough
000000500107060209952000010070090000200504006000020090090000847603050901004000000|Thursday, 18th April 2019|4737|Tough
400710002008020507000003640900060000000308000000090006041900000602070300700032004|Thursday, 19th June 2008|1071|Tough
000605200000020507000708300002000040005080900040000102007504000506090000009006000|Saturday, 16th May 2020|5131|Tough
370000050065902070000000900001708060700000004090204300003000000050001700040000039|Saturday, 4th July 2015|3353|Tough
002639000006002000070050006500006004000205001800300002600090070000100900000728100|Saturday, 26th July 2014|3010|Tough
500004180080010070000000005300047006050608030600100004700000000010090020039200001|Wednesday, 18th August 2021|5590|Tough
006070000040105000000090710015602000800000002000738560038020000000307040000080100|Friday, 31st July 2009|1420|Diabolical
002307800054080070007000000000203060500000007030806000000000700010090645005401300|Saturday, 21st November 2020|5320|Tough
000000050003092701700040000040007180300010009016800030000080005901670800030000000|Thursday, 14th January 2010|1563|Tough
000008000600010000072004600014570900000000000003006410001000530000050004000267000|Thursday, 7th September 2017|4149|Tough
000000000019200400800060000640000100030605000002000093020030005000007340000000017|Friday, 1st August 2008|1108|Diabolical
007804000000005040030000050300070409900301007402080003050000070080900100000708200|Thursday, 12th September 2013|2709|Tough
004000600000809000020016750000000103030407000805000000070690000000005000003070500|Wednesday, 1st March 2017|3959|Tough
005000000010048360900000000037104080001000200090500700300000002084790030000000800|Thursday, 4th February 2010|1581|Tough
000001000400862001068007300002000070004703900080000600005600400200539008000100000|Wednesday, 5th May 2010|1658|Tough
060005008000000070900008001006030200009400780004090600800001002050000000600700030|Thursday, 20th December 2018|4618|Tough
000007040500286001720004000003009600050000090007100500000400068600821007070600000|Wednesday, 15th April 2009|1328|Tough
806205009210840005000000000050000003000462000600000010000000000500087042900604508|Thursday, 24th June 2021|5535|Tough
903002000000800020010000360005040630000108000001030500034000050020005100000300902|Friday, 17th July 2020|5193|Diabolical
005027000300900207000000000008305060070000080030400900000500000104006005000290700|Wednesday, 16th July 2014|3000|Tough
620000000000091007004008000030620090000000600070049020000000800300857000000000075|Wednesday, 9th March 2016|3602|Tough
000600080820010500001030200000001000650007043000200000007000800000050037010002400|Thursday, 13th September 2012|2397|Tough
900060000020000040051709800060050004000003000700028010007001580080000090000000001|Friday, 17th October 2014|3093|Diabolical
000408000003000006508109400000073040870000061090610000005206800600000200000304000|Saturday, 22nd March 2014|2884|Tough
001040800500070003040006700080500000005000300000001040004600050700090000003080900|Thursday, 27th July 2017|4107|Tough
300000100000070036085030900000403200900060007002005000009040380520080000006000009|Wednesday, 12th August 2015|3392|Tough
200504000070010900000000000610700005720000064000908002000000000004050080000203006|Thursday, 28th July 2011|2043|Tough
041000000650000024000005000710900030400003009090002015000740000260000058000000640|Saturday, 19th September 2020|5257|Tough
500002700001000006003740000020807050004020900070409080000093400300000800000100009|Friday, 30th July 2010|1732|Diabolical
050001076000000000310700004430000200000609000708000039100008092000000000040306080|Wednesday, 11th May 2022|5856|Tough
500016307000000008003709000000005600308090204009100000000403100100000000407920003|Thursday, 14th March 2013|2553|Tough
600302004001000207000000500004005100560000028003700400008090000402000600300804001|Saturday, 26th March 2022|5810|Tough
080000047049003060007400000000507300000298000008104000000005000060900280190000030|Wednesday, 13th July 2022|5919|Tough
000003000000274908071006005003007000107000402000300700600700540804951000000400000|Saturday, 2nd April 2022|5817|Tough
083000104002004030740000005000650000096000480000079000300000051070100200005000340|Wednesday, 18th December 2019|4981|Tough
000000075005300800200700000009050720007468100051020400000009006003002500490000000|Wednesday, 23rd June 2010|1700|Tough
006080501080004000002000073804009000000862000000400102630000700000600030107040200|Thursday, 1st October 2009|1473|Tough
000940800600000000007015000069300070050000090083009140000450200000000405006091000|Wednesday, 4th September 2013|2702|Tough
150000076040003000000000510200000800006050100005000009008000000000820060730000084|Saturday, 21st March 2020|5075|Tough
025008700004000000000020006040000071062050340390000060200070000000000500070100490|Friday, 14th March 2014|2876|Diabolical
300000006560030020009000300020007000406201705080500090001000800040060007800000003|Wednesday, 19th June 2019|4799|Tough
705000000800070001006030402004703005000000000200401800301080000600040007002000608|Wednesday, 14th February 2018|4309|Tough
000000000050200060006703900820904007500000001300600092000108300070502010000000000|Wednesday, 8th January 2020|5002|Tough
000000508004062000006190030705000001000020000200000609091006700000530100402000000|Friday, 26th August 2011|2068|Diabolical
000907000070000100005000609000002050901000700060300000604000502080000040007800000|Wednesday, 27th August 2008|1130|Tough
400005010001030900930000005000453000800020004000891000500000078002060300080100006|Friday, 20th November 2015|3492|Diabolical
000000870007300000010005294005080020100203009060010700952000040000007100040000000|Thursday, 26th March 2009|1323|Tough
083504920004700500000000000029300080100000004070001350000000000002007600065103840|Saturday, 20th October 2018|4557|Tough
040020000300400008820060010103000060008000300060000507010040089600007005000050070|Wednesday, 30th June 2021|5541|Tough
270001006100030008080009000000008050000372000060500000050700060600090007700000042|Wednesday, 4th November 2020|5303|Tough
000085000200400106040030000508000009000697000700000204000760080009004003000910000|Thursday, 17th May 2018|4401|Tough
000380000053000000120700003070801000010040090000906020700000051200000980000024000|Wednesday, 23rd May 2018|4407|Tough
070005900000428030250000046030907000000000000000203050590000072040062000006700080|Wednesday, 17th March 2021|5436|Tough
024000700000904600090302001000080000030010050000020000900007010007500006001000540|Saturday, 6th October 2018|4543|Tough
001080030609000100080100540000051000092000070000740000018003060005000204060090300|Friday, 4th March 2022|5788|Diabolical
300200005090003760080009030000602000230000050000800000070500090054100070000006000|Friday, 10th December 2010|1846|Diabolical
000140000008002003030000000029600510040000020015000900000000000907400100000569000|Friday, 10th May 2013|2602|Diabolical
000028100504000600030000000400080200200907008008160004000000070009000400006350000|Friday, 15th September 2017|4157|Diabolical
040307000901000700000020050008900502070000940109004600060050000003000408000800060|Saturday, 27th November 2021|5691|Tough
030090052800000000709105000000406000380050061000703000000907604000000003960030070|Saturday, 12th July 2014|2996|Tough
050007006400008092000002000001900607020000080003006100000200000280500004900700050|Friday, 5th February 2010|1582|Diabolical
000000708950080030000301060008000070700468002010000800030709000080050043400000000|Saturday, 30th January 2016|3563|Tough
600409000001000000050082007020000008309020604800050090500060010000000800000304006|Friday, 27th July 2012|2356|Diabolical
900607000010400080500002009006000972000703000870000600100200005020008030000305001|Thursday, 23rd July 2015|3372|Tough
240000009000003000060020000004005208030807050108400700000530090000000400900000032|Saturday, 12th March 2016|3605|Tough
009005800805009700700000005000002600100000009006730000900000001508100204001300900|Wednesday, 4th February 2015|3203|Tough
000053000005070490900800063040030000370000085000010070250000007094060000000590000|Thursday, 30th July 2009|1419|Tough
004000300060045020000036000801000900400800005009000206000590000090370010003000400|Wednesday, 30th November 2016|3868|Tough
300000001001902600020050090200009008070000000600140003030010040005206800800000000|Saturday, 15th December 2018|4613|Tough
030201070070000004005000900000300020090106030010085000004000300800000040021704080|Thursday, 6th November 2008|1191|Tough
573000001000005700000060080000008012000030000890200070050020000004600000630000598|Wednesday, 4th July 2012|2336|Tough
000000020005490000401000370203007050000509000050300908049000603000034200060000040|Saturday, 5th December 2015|3507|Tough
800000700070005002490000506000310000040060000000089000620000039300600010008000000|Friday, 19th November 2021|5683|Diabolical
000009050001040607000000180065000300000702000004000760036000000400000903010200000|Wednesday, 30th March 2016|3623|Tough
000090000006703890050002300079000650000020000024000130005100080041206500000070000|Friday, 21st December 2012|2482|Diabolical
065700300000000000080002740050003967000000000813600020094200570000000000007005690|Wednesday, 28th May 2014|2951|Tough
007000000060000471095002060000407109000060000804901000080100340639000010000000900|Thursday, 7th November 2019|4940|Tough
000000400020070060901530002000007140004080600075200000200069304030050080009000000|Thursday, 22nd May 2014|2945|Tough
000008000308060702000020094200047300700000005003280007410030000900070201000600000|Friday, 26th November 2010|1834|Diabolical
002000000006900000800304007310000850009050700054000010400603008000107400000000900|Wednesday, 18th January 2012|2192|Tough
070000090010080400508002603001006000060000270000100500400900106006020080080000050|Wednesday, 8th April 2009|1322|Tough
900500601000906800006007400508000000100040007000000902000000200007403000403009005|Friday, 26th June 2015|3345|Diabolical
006000300000729804000800000600004100302000508009000006000002000208546000005010400|Friday, 7th January 2022|5732|Diabolical
000000810000370020090640000062000130400000008089000700000057080040002001076000000|Friday, 20th April 2012|2272|Diabolical
050902000900000070003000908890050004000010000400060007104000800000000009030607040|Wednesday, 12th October 2016|3819|Tough
006020780008706420000000000000001039002000500090400000700000000065803900019060800|Thursday, 23rd September 2021|5626|Tough
006104907810000004003070000030500040001000700050006090000060100100000089402901600|Friday, 12th December 2014|3149|Diabolical
070000160000302009000407200801000405090000070005000903004100000100703000080000000|Wednesday, 21st September 2016|3798|Tough
092080700004000009060050000050701030007000200080300040000030070900000800003040520|Wednesday, 8th January 2014|2811|Tough
060503000004200600039100000700340001000000000300026004002001830006000400000008070|Friday, 4th June 2010|1684|Diabolical
090000010000000907200003005006908720008000600005706300000302009502000000030000060|Friday, 14th February 2020|5039|Diabolical
040807000900010070870306004100000000006000020000000003700600008090020006000104090|Saturday, 15th May 2021|5495|Tough
700023068000000950005009700000090100400000009003070000004805600036000000090210003|Friday, 13th December 2013|2788|Diabolical
005700140000030000600200800000001407050080090307900000003004008000000000084003670|Wednesday, 25th August 2021|5597|Tough
600000007082000309000520000000085000400070003007310000000051400706000930100000006|Friday, 30th January 2009|1268|Diabolical
000000002008600000170890004840010000005206400000040038900028001000103200400000000|Thursday, 19th July 2018|4464|Tough
100000200200004007000030800030009700020803010009400050007060000300001006008000109|Thursday, 30th November 2017|4233|Tough
070860040000001020000090006049080670000907000087030500200070000090400000010056080|Wednesday, 27th August 2014|3042|Tough
780000052002010000000070081020400030007000200090003540900050000000060800870000096|Wednesday, 8th August 2018|4484|Tough
006190500805070020000000000900020005002508700100000004000000000060017008003062900|Friday, 1st April 2011|1942|Diabolical
070004000900008000100603004009000700700806001006000900200309006000100002050000010|Wednesday, 31st December 2008|1238|Tough
504000807801490200000060000070000006000010000400000089000080000006039500905000004|Wednesday, 18th March 2020|5072|Tough
001008000300650007080000030002310900000807003009020700020000080100089005000500400|Wednesday, 19th September 2018|4526|Tough
000000240000102005000000009096040000800907003000030010200080000100206400765000000|Friday, 7th January 2011|1870|Diabolical
005000700009000010206000003607020080400708000010000209700000608060000100002030400|Friday, 31st December 2010|1864|Diabolical
600000040500000002000507008090184020000070000080032090900408000100000007020000013|Wednesday, 5th June 2019|4785|Tough
000060000502000306000090207003100409045000130108004700804070000307000801000020000|Thursday, 4th August 2011|2049|Tough
180004030009005600000000000040600090300000007050901020000000000014000500007200061|Friday, 21st November 2008|1204|Diabolical
500000200009700060002390000410050000000209100000080076000023700050406300004000000|Wednesday, 3rd November 2021|5667|Tough
051004600000070200700805000100350007070000000600010009000008004000030000002600380|Friday, 1st February 2019|4661|Diabolical
205000008006320000000050290601000980700000006048000507029060000000012600500000302|Saturday, 21st June 2014|2975|Tough
080000436009000008000002000000001063002000000860340050001400000700000200506000070|Saturday, 22nd July 2017|4102|Tough
002000000600041209000950000090006001708000406500100000000025030806090004000000900|Friday, 22nd February 2013|2536|Diabolical
005706800000031020003050400200000000047080560000000003002070300070610000006308200|Wednesday, 8th October 2014|3084|Tough
000500000100023000029480007002000840900805003013000600700062380000300002000009000|Thursday, 6th October 2022|6004|Tough
060804000000000005050320098043200000800000007000000140380095070500000000090603020|Thursday, 4th April 2013|2571|Tough
009500004010004080700398002005000900040000060003000000000089005050400090800002100|Thursday, 28th April 2022|5843|Tough
900802004080105030000000008840000100600000007007000056430000000090408020200901005|Thursday, 17th June 2021|5528|Tough
000000000270060048958000600000030701000804000806010000609000357720040069000000000|Thursday, 31st December 2009|1551|Tough
070300005006008000000510800400000057080000020720000004002094000001600300800003040|Friday, 27th January 2012|2200|Diabolical
000008090024970080009056200070000000980000024000000030007520800010049060090800000|Wednesday, 24th April 2019|4743|Tough
000401000100000803500009004620000070000050010070000025900500000706020000000104000|Wednesday, 4th April 2012|2258|Tough
103000082000060000005300700200008009000207000308100005009001600000080000030000241|Friday, 4th May 2018|4388|Diabolical
100009400002060000003107200900004030600802009030600001006908500000040000009200007|Wednesday, 9th September 2015|3420|Tough
000009006500000030000730000024070100700205009001080020000048000030000097000600001|Wednesday, 20th April 2016|3644|Tough
010200080500098001000000070700905060130000052050103007040000000200380005090006020|Friday, 11th November 2011|2134|Diabolical
200000908000050000000802056003020000720040095080030100690207000000080000804000007|Wednesday, 8th November 2017|4211|Tough
034000500000605032000020000008000000090704860000000470000370000080406000005000610|Wednesday, 7th November 2012|2444|Tough
300009800800100053000000610500040000460000087000000002041000000270004005005703001|Friday, 7th September 2012|2392|Diabolical
003704200050000000006020053600000100800070039005000002580090400000000000001802600|Thursday, 25th March 2010|1623|Tough
530006800409003002000100000002500100080209030000001600000007000100300207004600083|Friday, 11th February 2011|1900|Diabolical
002003107000206503040000060000400000200000006000078000010000050409502000600800309|Friday, 6th May 2022|5851|Diabolical
090300010500604007004010000900000023708000105150000008000030500800105006020006080|Friday, 27th February 2015|3226|Diabolical
903060002020700090001090006006000000090546070000000600400030100010009060700050204|Thursday, 3rd June 2021|5514|Tough
304005000700000000000961000002070600080000230006000500000194060000000000800500301|Thursday, 23rd February 2012|2223|Tough
900050008006004790047000200000605070000000000030409000000010830085700100400000000|Saturday, 1st September 2018|4508|Tough
059400000000500000732090000006000904410060057503000100000020531000003000000004260|Wednesday, 10th August 2022|5947|Tough
400030006003207500790000010000090300040605070009020000080000037004803100600010009|Wednesday, 28th January 2009|1266|Tough
030901020000080009080000700070109000800307002004008060005000080100020000020405030|Saturday, 26th January 2019|4655|Tough
000000050000789000036000700072100930000048000040003010005000170000695000080000000|Wednesday, 12th May 2010|1664|Tough
080600020001098700007030600000700008040000050805004000003060200000310000050002010|Thursday, 11th July 2013|2655|Tough
023800900080930021015000000000050600000702000001040000000000860160028050009003200|Thursday, 24th September 2015|3435|Tough
600000000008000900000754800003000701800090004102680500009135000004000100000000002|Friday, 4th January 2019|4633|Diabolical
000760001001000009070801000006000010820507043010000900000205080400000500700089000|Saturday, 23rd May 2020|5138|Tough
970020008000090004000305200009000807000246000302000600008902000500060000200030091|Wednesday, 16th January 2019|4645|Tough
000800000000004500000300096902000047010000060370000205890006400006405000001009000|Thursday, 2nd June 2022|5878|Tough
700006300003000802040000051000801000010962080000703000970000010805000200004200006|Wednesday, 12th August 2009|1430|Tough
090007000801000060400008002650002039000000200040500078700800003020000905000300080|Thursday, 3rd October 2013|2727|Tough
070000060000008350500003704000067400004302100001940000000000009043500000090000080|Friday, 21st February 2020|5046|Diabolical
640800000090607001700010006058000300000090000002000010500020000100408020000003085|Friday, 14th December 2018|4612|Diabolical
050060700090004003002000000000910070600030509070045000000000200400200095001070040|Thursday, 30th August 2012|2385|Tough
509000000030007000700400002370000081098000300410000006200008034000500060000000709|Wednesday, 29th April 2020|5114|Tough
060007905400080300000001000000004210000200000072600050000000000001060403806400020|Friday, 15th April 2022|5830|Diabolical
000040009040109500900000003003000017000602000010000200700000020009408060300020000|Friday, 26th May 2017|4045|Diabolical
100300002003000900400090510050010020000906000080070090629080001005000700700005000|Wednesday, 26th June 2019|4806|Tough
080003900001006003000504020600000000005768100009000007040807000300600800000200040|Friday, 6th December 2019|4969|Diabolical
000000965300200000005104000040500070607000109050001030000703600000002007904000002|Friday, 25th May 2012|2302|Diabolical
780600030200070005000340000001000500002804100008000300000093060100060000030000017|Saturday, 9th March 2019|4697|Tough
009504300086000042000008000000690008008000600040071000000900000920000730005207900|Wednesday, 10th December 2008|1220|Tough
030060070001803000600010005019000020300901008080000510400000002000402800020090040|Friday, 4th December 2015|3506|Diabolical
020080000005090600100000070000700120900350007050002006090000004008010700000070080|Thursday, 19th May 2011|1983|Tough
001700000200504600040010080080005310500000008012800060050040090009203004000008700|Friday, 26th June 2009|1390|Diabolical
000700000054060030103000004600300200007000800005008000308000905041050060000001000|Thursday, 6th February 2014|2840|Tough
200300170010070020003500000640100005020000030800000014000001300000060000097000001|Wednesday, 24th December 2014|3161|Tough
050734000000000070400005200009360000100000007000057400000600002080000000000572046|Friday, 24th April 2015|3282|Diabolical
460500000700200003080906050000000205020000090506000000050408070300002001100003006|Wednesday, 1st June 2016|3686|Tough
200000000056004000040278090100080003004307900800050007080703020000600470000000009|Wednesday, 5th June 2013|2624|Tough
070000031000090000340060057090800070005601200000000000680020013000010000920000080|Wednesday, 9th July 2014|2993|Tough
100000004060138500000200000302000900450000007008002105000003000006840030500000008|Wednesday, 7th December 2016|3875|Tough
600709000000000020078001050067000980000020000035000070080300190090000030000804002|Thursday, 12th February 2009|1281|Tough
000009030700800005001036009000000200970304016002000000100250700300008002090400000|Thursday, 30th June 2022|5906|Tough
700205600000000009060010040810000020402000105030000064050040097200000000003806002|Friday, 23rd October 2009|1492|Diabolical
050003010903001050000090306000206005020000040700105000207010000060400102010800070|Thursday, 10th December 2009|1533|Tough
509700600010500400002090000090037000400209007000450090000070300007005040004006802|Friday, 27th October 2017|4199|Diabolical
060400010830050000040109000300000105600705002204000007000806030000030051020001070|Friday, 18th September 2015|3429|Diabolical
080003000016740000050601000007000901000000000803000500000106070000075864000200030|Saturday, 5th April 2014|2898|Tough
150003080003000000047201000024000000600080007000000320000807500000000700060490008|Friday, 16th August 2013|2686|Diabolical
050000860000000003000731005008070400510308026003010900100604000400000000096000080|Thursday, 21st October 2021|5654|Tough
080006010260040300005100004020060090000907000040010030900001500008050041050300060|Thursday, 28th July 2022|5934|Tough
040080090000000006013069540001300200500000009009008300026540010300000000090030020|Thursday, 29th August 2019|4870|Tough
400050000600908001090070600080007024000000000730400090002060000100802005040000009|Friday, 12th September 2014|3058|Diabolical
400706000006030008000029000714000020020000050030000610000270000100090502000803006|Friday, 19th April 2013|2584|Diabolical
007600410500000763030000000700301040600000002020408007000000080468000000071005200|Thursday, 12th August 2021|5584|Tough
900087000050000010064500800008009600500403000001700200007005380040000050000930007|Wednesday, 21st March 2018|4344|Tough
267940000009000000001003900000701000700000003400200006004600700000000500000090348|Thursday, 19th January 2017|3918|Tough
000006000200000045001000360900103500800002001007004000086000900530000082000600000|Wednesday, 20th August 2014|3035|Tough
000060210000000030860000045000350000300104007100008000530000024020000000006890000|Friday, 3rd April 2020|5088|Diabolical
100008900009005030007040650008000000690070023000000100075030200010900400002500009|Thursday, 15th February 2018|4310|Tough
690040030000000060200030900800005200000000009002100007004080001020000400010090083|Friday, 17th October 2008|1174|Diabolical
360900020070000050900000000001400000007003800000056100000000076050000090820005013|Thursday, 26th December 2019|4989|Tough
000000000302000407805400002000100000603005801000009000508096300207000506000000000|Thursday, 18th October 2012|2427|Tough
400073050603090000000000000040810067080000030120007000000000000000000104930460002|Wednesday, 17th January 2018|4281|Tough
